borough;neighborhood;bin;numfloors;house_number;street_name;full_street_name;zipcode;full_address;streetview_image_usable_flag;streetview_stairs_detected;streetview_gate_detected;streetview_ramp_or_barrier_detected;streetview_amr_can_reach_door_flag;amr_accessibility_probability_estimated;amr_index_estimated
Manhattan;Chelsea-Hudson Yards;1012262;1;451;12;12 AVE;10018;451 12 AVE;True;False;False;False;True;0.906032405;90.60324054
Manhattan;Hell's Kitchen;1026921;8;552;43;W  43 ST;10036;552 W  43 ST;True;False;False;False;True;0.828106282;82.81062823
Manhattan;Gramercy;1019506;5;227;14;E  14 ST;10003;227 E  14 ST;True;False;True;False;False;0.16109967;16.10996697
Manhattan;Upper West Side-Lincoln Square;1028564;18;2;71;W  71 ST;10023;2 W  71 ST;True;True;True;False;False;0.677603072;67.76030717
Manhattan;Upper West Side (Central);1028726;5;32;75;W  75 ST;10023;32 W  75 ST;True;True;False;False;False;0.120749536;12.0749536
Manhattan;Midtown South-Flatiron-Union Square;1015543;6;34;22;W  22 ST;10010;34 W  22 ST;True;False;False;False;True;0.721101995;72.11019949
Manhattan;Upper West Side (Central);1031695;4;51;94;W  94 ST;10025;51 W  94 ST;True;True;True;False;False;0.087274833;8.727483265
Manhattan;Upper West Side (Central);1030206;4;115;77;W  77 ST;10024;115 W  77 ST;True;True;True;False;False;0.151239294;15.12392942
Manhattan;Hell's Kitchen;1027020;1;682;11;11 AVE;10019;682 11 AVE;True;False;False;True;True;0.751055985;75.10559852
Manhattan;Upper West Side (Central);1030729;4;228;75;W  75 ST;10023;228 W  75 ST;True;True;False;False;False;0.518229462;51.82294619
Manhattan;Midtown-Times Square;1014452;17;252;37;W  37 ST;10018;252 W  37 ST;True;False;True;False;False;0.879320844;87.93208438
Manhattan;Hell's Kitchen;1025110;4;340;48;W  48 ST;10036;340 W  48 ST;True;False;False;False;True;0.150986571;15.09865706
Manhattan;Upper West Side-Lincoln Square;1028456;4.5;17;68;W  68 ST;10023;17 W  68 ST;True;True;False;True;True;0.160586438;16.05864378
Manhattan;Upper West Side-Lincoln Square;1028838;10;155;66;W  66 ST;10023;155 W  66 ST;True;True;False;True;True;0.82208492;82.20849201
Manhattan;Chelsea-Hudson Yards;1014569;4;146;16;W  16 ST;10011;146 W  16 ST;True;True;True;False;False;0.154580248;15.45802483
Manhattan;Upper West Side-Lincoln Square;1028507;5;;;;;;True;True;False;False;False;0.16349297;16.34929697
Manhattan;Chelsea-Hudson Yards;1014140;4;250;8;8 AVE;10011;250 8 AVE;True;False;False;False;True;0.793910595;79.39105947
Manhattan;Upper West Side-Lincoln Square;1029956;4;150;73;W  73 ST;10023;150 W  73 ST;True;True;False;False;False;0.156467476;15.64674757
Manhattan;Midtown-Times Square;1015222;22;157;35;W  35 ST;10001;157 W  35 ST;True;False;False;True;True;0.714136661;71.41366613
Manhattan;Chelsea-Hudson Yards;1014546;9;147;15;W  15 ST;10011;147 W  15 ST;True;False;False;False;True;0.871826978;87.18269778
Manhattan;Hell's Kitchen;1024993;5;302;45;W  45 ST;10036;302 W  45 ST;True;True;True;False;False;0.753395508;75.33955085
Manhattan;Gramercy;1020515;5;341;19;E  19 ST;10003;341 E  19 ST;True;True;True;False;False;0.529898723;52.98987234
Manhattan;Chelsea-Hudson Yards;1014663;7;124;18;W  18 ST;10011;124 W  18 ST;True;False;False;False;True;0.781754495;78.17544947
Manhattan;Upper West Side (Central);1028788;4;56;76;W  76 ST;10023;56 W  76 ST;True;True;True;False;False;0.156825532;15.68255318
Manhattan;Upper West Side (Central);1028717;4;10;75;W  75 ST;10023;10 W  75 ST;True;True;True;False;False;0.159132865;15.91328651
Manhattan;Gramercy;1018106;10;137;25;E  25 ST;10010;137 E  25 ST;True;False;False;False;True;0.702815861;70.28158613
Manhattan;Midtown-Times Square;1014498;17;251;39;W  39 ST;10018;251 W  39 ST;True;False;False;False;True;0.873765432;87.37654323
Manhattan;Upper West Side-Lincoln Square;1030535;5;266;END;W  END AVE;10023;266 W  END AVE;True;True;True;False;False;0.622710309;62.27103087
Manhattan;Gramercy;1019637;4;;;;;;True;True;True;False;False;0.378189608;37.81896077
Manhattan;Upper West Side (Central);1030867;4;;;;;;True;True;True;False;False;0.467508356;46.75083563
Manhattan;Upper West Side (Central);1031636;15;1;92;W  92 ST;10025;1 W  92 ST;True;False;False;False;True;0.603912629;60.39126289
Manhattan;Chelsea-Hudson Yards;1014015;1;206;8;8 AVE;10011;206 8 AVE;True;False;False;False;True;0.801346121;80.13461212
Manhattan;Chelsea-Hudson Yards;1013246;3;357;20;W  20 ST;10011;357 W  20 ST;True;True;False;False;False;0.128728016;12.87280161
Manhattan;Midtown South-Flatiron-Union Square;1015419;11;1;17;W  17 ST;10011;1 W  17 ST;True;False;False;False;True;0.862865948;86.2865948
Manhattan;Midtown South-Flatiron-Union Square;1016085;11;33;UNION;UNION SQ;10003;33 UNION SQ;False;False;False;False;False;0.688625417;68.86254167
Manhattan;Upper West Side (Central);1028693;5;305;COLUMBUS;COLUMBUS AVE;10023;305 COLUMBUS AVE;True;False;False;False;True;0.717125793;71.71257929
Manhattan;Upper West Side-Lincoln Square;1030927;4;339;70;W  70 ST;10023;339 W  70 ST;True;True;True;False;False;0.120524978;12.05249785
Manhattan;Upper West Side (Central);1030135;5;105;75;W  75 ST;10023;105 W  75 ST;True;True;True;False;False;0.169518797;16.95187968
Manhattan;Gramercy;1017815;12;116;16;E  16 ST;10003;116 E  16 ST;True;False;False;False;True;0.884553306;88.45533064
Manhattan;Upper West Side-Lincoln Square;1028448;5.5;49;68;W  68 ST;10023;49 W  68 ST;True;False;True;False;False;0.175496919;17.54969185
Manhattan;Midtown South-Flatiron-Union Square;1014251;10;220;28;W  28 ST;10001;220 W  28 ST;True;False;False;False;True;0.611302129;61.13021288
Manhattan;Upper West Side (Central);1031576;4;18;90;W  90 ST;10024;18 W  90 ST;True;False;True;False;True;0.384626116;38.46261163
Manhattan;Midtown South-Flatiron-Union Square;1015405;12;50;17;W  17 ST;10011;50 W  17 ST;True;False;False;False;True;0.893373034;89.33730338
Manhattan;Midtown South-Flatiron-Union Square;1016186;9.5;133;5;5 AVE;10003;133 5 AVE;True;False;False;False;True;0.77874656;77.87465595
Manhattan;Chelsea-Hudson Yards;1013887;7;270;19;W  19 ST;10011;270 W  19 ST;True;False;False;False;True;0.885298447;88.52984472
Manhattan;Midtown-Times Square;1024872;2;251;55;W  55 ST;10019;251 W  55 ST;True;False;True;False;False;0.718603686;71.86036856
Manhattan;Midtown-Times Square;1016013;5;40;39;W  39 ST;10018;40 W  39 ST;True;False;False;False;True;0.846589391;84.65893907
Manhattan;Upper West Side (Central);1031651;4;32;94;W  94 ST;10025;32 W  94 ST;True;True;True;False;False;0.21463612;21.46361196
Manhattan;Hell's Kitchen;1027150;1;624;52;W  52 ST;10019;624 W  52 ST;True;False;False;True;True;0.873748892;87.37488916
Manhattan;Midtown South-Flatiron-Union Square;1015539;12;4;22;W  22 ST;10010;4 W  22 ST;True;True;False;False;True;0.728895337;72.88953374
Manhattan;Chelsea-Hudson Yards;1014149;10;213;23;W  23 ST;10011;213 W  23 ST;True;True;False;False;False;0.456834662;45.68346621
Manhattan;Gramercy;1019512;5;241;14;E  14 ST;10003;241 E  14 ST;True;False;False;False;True;0.650976553;65.09765532
Manhattan;Chelsea-Hudson Yards;1026909;4;524;42;W  42 ST;10036;524 W  42 ST;True;False;False;False;True;0.594897332;59.48973324
Manhattan;Hell's Kitchen;1026890;6;;;;;;True;False;False;False;True;0.588107564;58.81075645
Manhattan;Hell's Kitchen;1026864;5;421;56;W  56 ST;10019;421 W  56 ST;True;True;False;False;False;0.198519157;19.85191574
Manhattan;Upper West Side-Lincoln Square;1028566;5;;;;;;True;True;True;True;False;0.148945092;14.89450919
Manhattan;Upper West Side-Lincoln Square;1027465;14;1889;BROADWAY;BROADWAY;10023;1889 BROADWAY;True;False;False;False;True;0.856032374;85.60323743
Manhattan;Upper West Side (Central);1028704;4;33;74;W  74 ST;10023;33 W  74 ST;True;True;False;True;True;0.14114866;14.11486599
Manhattan;Midtown-Times Square;1015259;4;;;;;;False;False;False;False;False;0.747218502;74.72185024
Manhattan;Upper West Side-Lincoln Square;1028561;4;15;70;W  70 ST;10023;15 W  70 ST;True;True;False;False;False;0.149062342;14.90623418
Manhattan;Hell's Kitchen;1013686;2;607;8;8 AVE;10018;607 8 AVE;True;False;False;False;True;0.775628251;77.56282509
Manhattan;Chelsea-Hudson Yards;1014746;6;135;20;W  20 ST;10011;135 W  20 ST;True;False;False;False;True;0.887157566;88.7157566
Manhattan;Upper West Side-Lincoln Square;1030400;3;258;71;W  71 ST;10023;258 W  71 ST;True;True;True;False;False;0.097851635;9.785163546
Manhattan;Upper West Side (Central);1030238;4;161;78;W  78 ST;10024;161 W  78 ST;True;True;True;False;False;0.101429462;10.14294623
Manhattan;Upper West Side (Central);1030063;4;117;74;W  74 ST;10023;117 W  74 ST;True;True;True;False;False;0.170753324;17.07533244
Manhattan;Midtown-Times Square;1015929;12;19;36;W  36 ST;10018;19 W  36 ST;True;False;False;False;True;0.868820349;86.88203487
Manhattan;Midtown South-Flatiron-Union Square;1015855;41;42;33;W  33 ST;10001;42 W  33 ST;True;False;False;False;True;0.987755262;98.77552624
Manhattan;Upper West Side-Lincoln Square;1028238;14;33;67;W  67 ST;10023;33 W  67 ST;True;True;True;False;False;0.685233247;68.52332468
Manhattan;Upper West Side (Central);1028705;5;31;74;W  74 ST;10023;31 W  74 ST;True;True;True;False;False;0.159486959;15.9486959
Manhattan;Upper West Side (Central);1031035;4;326;76;W  76 ST;10023;326 W  76 ST;True;True;False;False;False;0.107976465;10.79764648
Manhattan;Midtown-Times Square;1014483;5;203;38;W  38 ST;10018;203 W  38 ST;True;False;True;False;True;0.770592759;77.05927592
Manhattan;Upper West Side (Central);1030190;5;351;AMSTERDAM;AMSTERDAM AVE;10024;351 AMSTERDAM AVE;True;False;True;True;True;0.572154693;57.21546925
Manhattan;Hell's Kitchen;1025164;5;714;9;9 AVE;10019;714 9 AVE;True;False;False;False;True;0.649884608;64.98846076
Manhattan;Upper West Side (Central);1030845;15;242;76;W  76 ST;10023;242 W  76 ST;True;False;False;False;True;0.725176392;72.51763924
Manhattan;Upper West Side-Lincoln Square;1028479;4;68;69;W  69 ST;10023;68 W  69 ST;True;True;True;True;False;0.158212278;15.82122781
Manhattan;Midtown-Times Square;1017215;5;34;38;E  38 ST;10016;34 E  38 ST;True;True;True;False;False;0.162556469;16.25564689
Manhattan;Midtown South-Flatiron-Union Square;1015826;13;12;32;W  32 ST;10001;12 W  32 ST;True;False;False;False;True;0.853360155;85.33601547
Manhattan;Upper West Side (Central);1031325;4;46;85;W  85 ST;10024;46 W  85 ST;True;True;False;False;False;0.096558958;9.655895805
Manhattan;Chelsea-Hudson Yards;1014593;5;146;17;W  17 ST;10011;146 W  17 ST;True;False;False;False;True;0.662315142;66.23151422
Manhattan;Chelsea-Hudson Yards;1014986;40;112;25;W  25 ST;10001;112 W  25 ST;True;False;False;False;True;0.996038089;99.60380889
Manhattan;Midtown South-Flatiron-Union Square;1016925;5;1;29;E  29 ST;10016;1 E  29 ST;True;True;True;False;False;0.198897131;19.88971314
Manhattan;Chelsea-Hudson Yards;1012618;4;453;21;W  21 ST;10011;453 W  21 ST;True;True;True;False;False;0.11425314;11.42531404
Manhattan;Midtown-Times Square;1017217;5;30;38;E  38 ST;10016;30 E  38 ST;True;False;True;False;True;0.722394035;72.23940347
Manhattan;Midtown South-Flatiron-Union Square;1015401;10;34;17;W  17 ST;10011;34 W  17 ST;True;False;False;False;True;0.790549567;79.05495672
Manhattan;Midtown South-Flatiron-Union Square;1016064;8;5;UNION;UNION SQ;10003;5 UNION SQ;True;False;False;False;True;0.774306929;77.43069293
Manhattan;Midtown South-Flatiron-Union Square;1016188;7;47;19;E  19 ST;10003;47 E  19 ST;True;False;False;False;True;0.77672281;77.67228102
Manhattan;Chelsea-Hudson Yards;1013193;4;150;9;9 AVE;10011;150 9 AVE;True;False;True;False;False;0.618355856;61.83558555
Manhattan;Midtown South-Flatiron-Union Square;1016303;6;10;23;E  23 ST;10010;10 E  23 ST;True;False;False;False;True;0.87938012;87.93801201
Manhattan;Hell's Kitchen;1026637;4;454;49;W  49 ST;10019;454 W  49 ST;True;True;True;False;False;0.189383475;18.93834754
Manhattan;Upper West Side (Central);1030111;7;102;75;W  75 ST;10023;102 W  75 ST;True;False;False;False;True;0.688170132;68.81701315
Manhattan;Midtown South-Flatiron-Union Square;1015585;6;18;24;W  24 ST;10010;18 W  24 ST;True;True;True;False;False;0.87503538;87.50353803
Manhattan;Midtown South-Flatiron-Union Square;1015664;12;34;27;W  27 ST;10001;34 W  27 ST;True;False;True;False;True;0.83617575;83.61757497
Manhattan;Upper West Side (Central);1031670;3;37;94;W  94 ST;10025;37 W  94 ST;True;True;True;False;False;0.112437604;11.24376043
Manhattan;Upper West Side (Central);1028692;7;301;COLUMBUS;COLUMBUS AVE;10023;301 COLUMBUS AVE;True;True;False;False;False;0.435141391;43.51413911
Manhattan;Gramercy;1018159;16;100;27;E  27 ST;10016;100 E  27 ST;True;False;False;False;True;0.855633943;85.56339434
Manhattan;Hell's Kitchen;1024939;4;;;;;;True;False;True;False;False;0.274241241;27.42412409
Manhattan;Midtown-Times Square;1015219;19;140;35;W  35 ST;10001;140 W  35 ST;True;False;False;False;True;0.839294146;83.9294146
Manhattan;Upper West Side-Lincoln Square;1028234;8;50;67;W  67 ST;10023;50 W  67 ST;True;False;True;False;False;0.519593113;51.95931134
Manhattan;Midtown South-Flatiron-Union Square;1015845;5;37;32;W  32 ST;10001;37 W  32 ST;True;False;False;False;True;0.770274153;77.02741526
Manhattan;Upper West Side (Central);1031519;4;30;89;W  89 ST;10024;30 W  89 ST;True;True;False;False;False;0.12368556;12.36855596
Manhattan;Gramercy;1018131;18;129;26;E  26 ST;10010;129 E  26 ST;True;False;False;False;True;0.639291206;63.92912056
Manhattan;Midtown South-Flatiron-Union Square;1015612;11;41;25;W  25 ST;10010;41 W  25 ST;True;False;True;False;True;0.854173568;85.41735678
Manhattan;Hell's Kitchen;1026885;6;421;57;W  57 ST;10019;421 W  57 ST;True;True;True;False;False;0.592734303;59.27343031
Manhattan;Chelsea-Hudson Yards;1014995;12;164;25;W  25 ST;10001;164 W  25 ST;True;False;True;False;True;0.865882456;86.58824562
Manhattan;Chelsea-Hudson Yards;1012659;4;456;22;W  22 ST;10011;456 W  22 ST;True;True;True;False;False;0.163421931;16.34219314
Manhattan;Upper West Side-Lincoln Square;1028645;6;46;73;W  73 ST;10023;46 W  73 ST;True;True;False;False;False;0.72607523;72.60752304
Manhattan;Upper West Side (Central);1031498;4;53;88;W  88 ST;10024;53 W  88 ST;True;True;False;True;True;0.069073852;6.907385249
Manhattan;Upper West Side (Central);1031456;4;31;87;W  87 ST;10024;31 W  87 ST;True;True;True;False;False;0.145954804;14.5954804
Manhattan;Chelsea-Hudson Yards;1012878;5;452;36;W  36 ST;10018;452 W  36 ST;True;False;False;False;True;0.212765112;21.27651121
Manhattan;Chelsea-Hudson Yards;1014154;4;;;;;;True;False;False;True;True;0.721199211;72.11992111
Manhattan;Hell's Kitchen;1025130;7;359;48;W  48 ST;10036;359 W  48 ST;True;True;True;False;False;0.618267105;61.82671051
Manhattan;Upper West Side (Central);1031208;4;;;;;;True;True;True;False;False;0.126826128;12.68261276
Manhattan;Midtown-Times Square;1015983;2;58;38;W  38 ST;10018;58 W  38 ST;True;False;False;False;True;0.750155604;75.0155604
Manhattan;Midtown South-Flatiron-Union Square;1014345;;232;31;W  31 ST;10001;232 W  31 ST;True;False;False;False;False;0.701118192;70.11181925
Manhattan;Chelsea-Hudson Yards;1013891;2;;;;;;True;False;False;False;False;0.728065523;72.8065523
Manhattan;Gramercy;1017855;2;192;3;3 AVE;10003;192 3 AVE;True;False;False;False;True;0.81030836;81.03083599
Manhattan;Midtown South-Flatiron-Union Square;1016939;20.5;105;MADISON;MADISON AVE;10016;105 MADISON AVE;True;False;False;False;True;0.678343913;67.83439132
Manhattan;Chelsea-Hudson Yards;1013507;3;362;30;W  30 ST;10001;362 W  30 ST;True;True;False;False;False;0.106726323;10.67263232
Manhattan;Hell's Kitchen;1027160;3;;;;;;True;False;False;False;True;0.679731612;67.97316123
Manhattan;Gramercy;1017938;4;120;20;E  20 ST;10003;120 E  20 ST;True;True;False;False;False;0.214540828;21.45408284
Manhattan;Midtown-Times Square;1014453;23;265;37;W  37 ST;10018;265 W  37 ST;False;False;False;False;False;0.717560149;71.75601491
Manhattan;Gramercy;1018068;6;105;24;E  24 ST;10010;105 E  24 ST;True;False;False;False;True;0.580838116;58.08381157
Manhattan;Chelsea-Hudson Yards;1012654;4.5;446;22;W  22 ST;10011;446 W  22 ST;True;True;True;False;False;0.096335067;9.633506712
Manhattan;Midtown South-Flatiron-Union Square;1015808;11;31;31;W  31 ST;10001;31 W  31 ST;True;True;False;False;False;0.60108142;60.108142
Manhattan;Chelsea-Hudson Yards;1014128;5;206;23;W  23 ST;10011;206 W  23 ST;False;False;False;False;False;0.783358494;78.33584939
Manhattan;Hell's Kitchen;1026801;6;430;55;W  55 ST;10019;430 W  55 ST;False;False;False;False;False;0.707356806;70.73568056
Manhattan;Midtown South-Flatiron-Union Square;1017095;6;4;34;E  34 ST;10016;4 E  34 ST;True;False;False;False;True;0.88263613;88.26361296
Manhattan;Midtown South-Flatiron-Union Square;1016181;7;30;20;E  20 ST;10003;30 E  20 ST;True;False;False;False;True;0.827319851;82.73198507
Manhattan;Chelsea-Hudson Yards;1014789;4;;;;;;True;False;False;False;True;0.661030323;66.10303228
Manhattan;Upper West Side (Central);1030849;12;330;END;W  END AVE;10023;330 W  END AVE;True;False;True;False;True;0.586311728;58.63117281
Manhattan;Gramercy;1017911;4;113;19;E  19 ST;10003;113 E  19 ST;True;True;True;False;False;0.151204551;15.12045515
Manhattan;Chelsea-Hudson Yards;1014145;2;;;;;;True;False;False;False;True;0.681405192;68.14051915
Manhattan;Chelsea-Hudson Yards;1012598;4;442;20;W  20 ST;10011;442 W  20 ST;True;True;True;False;False;0.145739879;14.57398792
Manhattan;Upper West Side (Central);1031410;5;8;87;W  87 ST;10024;8 W  87 ST;True;True;True;False;False;0.168954274;16.89542738
Manhattan;Chelsea-Hudson Yards;1014055;5;252;21;W  21 ST;10011;252 W  21 ST;True;False;False;False;True;0.169590206;16.95902059
Manhattan;Upper West Side-Lincoln Square;1030957;5;333;71;W  71 ST;10023;333 W  71 ST;True;True;True;False;False;0.121384753;12.13847528
Manhattan;Chelsea-Hudson Yards;1012584;4;408;20;W  20 ST;10011;408 W  20 ST;True;True;True;False;False;0.126130341;12.61303405
Manhattan;Chelsea-Hudson Yards;1013469;5;353;29;W  29 ST;10001;353 W  29 ST;True;False;True;False;False;0.100402381;10.04023813
Manhattan;Chelsea-Hudson Yards;1014947;5;159;23;W  23 ST;10011;159 W  23 ST;True;False;False;False;True;0.802154935;80.21549346
Manhattan;Midtown South-Flatiron-Union Square;1016922;11;267;5;5 AVE;10016;267 5 AVE;True;False;True;False;False;0.862841003;86.28410034
Manhattan;Hell's Kitchen;1026739;1;463;52;W  52 ST;10019;463 W  52 ST;True;False;True;False;False;0.820028023;82.00280235
Manhattan;Gramercy;1017999;3;272;3;3 AVE;10010;272 3 AVE;False;False;False;False;False;0.504882882;50.48828818
Manhattan;Upper West Side-Lincoln Square;1029654;4;136;70;W  70 ST;10023;136 W  70 ST;True;True;True;False;False;0.097829063;9.782906274
Manhattan;Gramercy;1017882;6;157;18;E  18 ST;10003;157 E  18 ST;True;False;False;True;True;0.776444139;77.64441393
Manhattan;Midtown South-Flatiron-Union Square;1016216;5;44;21;E  21 ST;10010;44 E  21 ST;True;True;False;False;False;0.618718265;61.87182653
Manhattan;Upper West Side-Lincoln Square;1030414;9;225;71;W  71 ST;10023;225 W  71 ST;True;False;False;False;True;0.807898938;80.78989385
Manhattan;Midtown South-Flatiron-Union Square;1015479;11;6;20;W  20 ST;10011;6 W  20 ST;True;False;False;False;True;0.855294571;85.52945714
